# player track of capture 2026-09-15_13-16-33-496 (schema 0.34.0, mod 0.28.0): one line per consecutive brain tick from tick 1, the recorder player_px (his feet, player.Bottom) and player_vel columns, px_x,px_y,vel_x,vel_y
52288.56,5968.00,2.86,0.00
52291.50,5968.00,2.94,0.00
52294.52,5968.00,3.02,0.00
52297.34,5963.39,2.82,-4.61
52300.24,5958.78,2.90,-4.61
52303.22,5954.17,2.98,-4.61
52306.28,5949.56,3.06,-4.61
52309.24,5944.95,2.96,-4.61
52312.28,5940.34,3.04,-4.61
52315.22,5935.73,2.94,-4.61
52318.24,5931.12,3.02,-4.61
52321.16,5926.51,2.92,-4.61
52324.16,5921.90,3.00,-4.61
52327.24,5917.29,3.08,-4.61
52330.22,5912.68,2.98,-4.61
52333.28,5908.07,3.06,-4.61
52336.24,5903.46,2.96,-4.61
52339.28,5898.85,3.04,-4.61
52342.22,5894.24,2.94,-4.61
52345.24,5890.03,3.02,-4.21
52348.16,5886.22,2.92,-3.81
52351.16,5882.81,3.00,-3.41
52354.24,5879.80,3.08,-3.01
52357.22,5877.19,2.98,-2.61
52360.28,5874.98,3.06,-2.21
52363.24,5873.17,2.96,-1.81
52366.28,5871.76,3.04,-1.41
52369.22,5870.75,2.94,-1.01
52372.24,5870.14,3.02,-0.61
52375.16,5869.93,2.92,-0.21
52378.16,5870.12,3.00,0.19
52381.24,5870.71,3.08,0.59
52384.22,5871.70,2.98,0.99
52387.28,5873.09,3.06,1.39
52390.24,5874.88,2.96,1.79
52393.28,5877.07,3.04,2.19
52396.22,5879.66,2.94,2.59
52399.24,5882.65,3.02,2.99
52402.16,5886.04,2.92,3.39
52405.16,5889.83,3.00,3.79
52408.24,5894.02,3.08,4.19
52411.22,5898.61,2.98,4.59
52414.28,5903.60,3.06,4.99
52417.24,5908.99,2.96,5.39
52420.28,5914.78,3.04,5.79
52423.22,5920.97,2.94,6.19
52426.24,5927.56,3.02,6.59
52429.16,5934.55,2.92,6.99
52432.16,5941.94,3.00,7.39
52435.24,5949.73,3.08,7.79
52438.22,5952.00,2.98,2.27
52441.28,5952.00,3.06,0.00
52444.14,5952.00,2.86,0.00
52447.08,5952.00,2.94,0.00
52450.10,5952.00,3.02,0.00
52452.92,5952.00,2.82,0.00
52455.82,5952.00,2.90,0.00
52458.80,5960.00,2.98,0.00
52461.86,5960.00,3.06,0.00
52464.72,5960.00,2.86,0.00
52467.66,5960.00,2.94,0.00
52470.68,5960.00,3.02,0.00
52473.50,5960.00,2.82,0.00
52476.40,5968.00,2.90,0.00
52479.38,5968.00,2.98,0.00
52482.44,5968.00,3.06,0.00
52485.30,5968.00,2.86,0.00
52488.24,5968.00,2.94,0.00
52491.26,5968.00,3.02,0.00
52494.08,5968.00,2.82,0.00
52496.98,5968.00,2.90,0.00
52499.96,5968.00,2.98,0.00
52503.02,5968.00,3.06,0.00
52505.88,5968.00,2.86,0.00
52508.82,5968.00,2.94,0.00
52511.84,5968.00,3.02,0.00
52514.66,5968.00,2.82,0.00
52517.55,5968.00,2.90,0.00
52520.54,5968.00,2.98,0.00
52523.59,5968.00,3.06,0.00
52526.45,5968.00,2.86,0.00
52529.39,5968.00,2.94,0.00
52532.41,5968.00,3.02,0.00
52535.23,5968.00,2.82,0.00
52538.13,5968.00,2.90,0.00
52541.11,5968.00,2.98,0.00
52544.17,5968.00,3.06,0.00
52547.03,5968.00,2.86,0.00
52549.97,5968.00,2.94,0.00
52552.99,5968.00,3.02,0.00
52555.81,5968.00,2.82,0.00
52558.71,5968.00,2.90,0.00
52561.69,5968.00,2.98,0.00
52564.75,5968.00,3.06,0.00
52567.61,5968.00,2.86,0.00
52570.55,5968.00,2.94,0.00
52573.57,5968.00,3.02,0.00
52576.39,5968.00,2.82,0.00
52579.29,5963.39,2.90,-4.61
52582.27,5958.78,2.98,-4.61
52585.33,5954.17,3.06,-4.61
52588.29,5949.56,2.96,-4.61
52591.33,5944.95,3.04,-4.61
52594.27,5940.34,2.94,-4.61
52597.29,5935.73,3.02,-4.61
52600.21,5931.12,2.92,-4.61
52603.21,5926.51,3.00,-4.61
52606.29,5921.90,3.08,-4.61
52609.27,5917.29,2.98,-4.61
52612.33,5912.68,3.06,-4.61
52615.29,5908.07,2.96,-4.61
